date,altimeter_set_1,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,Load_demand
1/19/2021 16:45,30.4,46.4,31.23,5.75,330,0.2685
1/19/2021 17:00,30.41,46.4,31.23,9.21,310,0.1605
1/19/2021 17:15,30.41,42.8,35.82,5.75,320,0.0715
1/19/2021 17:30,30.4,41,38.4,4.6,330,0.0555
1/19/2021 17:45,30.4,39.2,41.18,3.45,330,0.0625
1/19/2021 18:00,30.39,35.6,43.88,4.6,340,0.0795
1/19/2021 18:15,30.39,33.8,47.14,0,0,0.057
1/19/2021 18:30,30.4,33.8,47.14,0,0,0.0785
1/19/2021 18:45,30.4,35.6,43.88,3.45,280,0.0715
1/19/2021 19:00,30.4,33.8,47.14,0,0,0.0635
1/19/2021 19:15,30.4,32,50.68,0,0,0.0835
1/19/2021 19:30,30.4,30.2,54.52,3.45,290,0.107
1/19/2021 19:45,30.41,28.4,58.68,3.45,260,0.1005
1/19/2021 20:00,30.42,30.2,54.52,5.75,210,0.162
1/19/2021 20:15,30.41,30.2,54.52,5.75,220,0.1225
1/19/2021 20:30,30.41,32,54.8,5.75,220,0.1555
1/19/2021 20:45,30.41,30.2,54.52,5.75,240,0.1055
1/19/2021 21:00,30.42,30.2,54.52,8.06,220,0.1285
1/19/2021 21:15,30.42,26.6,63.2,5.75,220,0.112
1/19/2021 21:30,30.41,26.6,63.2,6.91,220,0.105
1/19/2021 21:45,30.4,26.6,63.2,5.75,220,0.096
1/19/2021 22:00,30.39,28.4,58.68,5.75,210,0.121
1/19/2021 22:15,30.39,26.6,63.2,6.91,220,0.0965
1/19/2021 22:30,30.38,26.6,63.2,6.91,220,0.098
1/19/2021 22:45,30.38,24.8,68.11,6.91,220,0.1265
1/19/2021 23:00,30.38,24.8,68.11,6.91,220,0.125
1/19/2021 23:15,30.38,24.8,68.11,5.75,210,0.122
1/19/2021 23:30,30.37,26.6,63.2,5.75,210,0.3565
1/19/2021 23:45,30.37,24.8,68.11,8.06,210,0.545
1/20/2021 0:00,30.37,21.2,73.25,8.06,210,0.6775
1/20/2021 0:15,30.36,21.2,73.25,8.06,220,0.8805
1/20/2021 0:30,30.35,23,67.88,5.75,220,0.659
1/20/2021 0:45,30.34,24.8,68.11,8.06,210,0.4485
1/20/2021 1:00,30.33,24.8,68.11,8.06,210,0.3095
1/20/2021 1:15,30.33,24.8,68.11,6.91,210,0.0995
1/20/2021 1:30,30.32,24.8,68.11,6.91,210,0.1995
1/20/2021 1:45,30.31,24.8,68.11,9.21,210,0.0915
1/20/2021 2:00,30.32,28.4,63.45,10.36,220,0.2135
1/20/2021 2:15,30.31,28.4,63.45,11.51,210,0.0865
1/20/2021 2:30,30.31,28.4,63.45,13.81,210,0.123
1/20/2021 2:45,30.31,30.2,58.95,16.11,210,0.114
1/20/2021 3:00,30.3,30.2,54.52,16.11,210,0.076
1/20/2021 3:15,30.29,30.2,54.52,16.11,220,0.1
1/20/2021 3:30,30.28,30.2,54.52,14.96,210,0.096
1/20/2021 3:45,30.26,30.2,58.95,14.96,210,0.075
1/20/2021 4:00,30.24,30.2,58.95,16.11,210,0.087
1/20/2021 4:15,30.22,30.2,63.7,17.26,210,0.1035
1/20/2021 4:30,30.21,30.2,63.7,17.26,210,0.069
1/20/2021 4:45,30.21,28.4,68.56,16.11,210,0.0745
1/20/2021 5:00,30.2,28.4,68.56,14.96,210,0.1115
1/20/2021 5:15,30.19,28.4,68.56,12.66,210,0.0495
1/20/2021 5:30,30.18,30.2,68.78,14.96,210,0.0935
1/20/2021 5:45,30.18,30.2,68.78,18.41,210,0.0915
1/20/2021 6:00,30.17,30.2,68.78,20.71,210,0.0665
1/20/2021 6:15,30.17,30.2,68.78,20.71,210,0.092
1/20/2021 6:30,30.16,28.4,74.03,17.26,210,0.171
1/20/2021 6:45,30.15,28.4,74.03,17.26,200,0.1725
1/20/2021 7:00,30.15,28.4,74.03,17.26,200,0.1765
1/20/2021 7:15,30.14,28.4,74.03,17.26,200,0.182
1/20/2021 7:30,30.14,30.2,68.78,19.56,200,0.093
1/20/2021 7:45,30.13,28.4,74.03,17.26,200,0.079
1/20/2021 8:00,30.12,30.2,74.22,18.41,200,0.0915
1/20/2021 8:15,30.11,33.8,69.22,20.71,200,0.068
1/20/2021 8:30,30.11,33.8,69.22,18.41,210,0.0855
1/20/2021 8:45,30.11,33.8,69.22,21.86,200,0.0795
1/20/2021 9:00,30.1,35.6,64.42,23.02,210,0.07
1/20/2021 9:15,30.11,37.4,60,24.17,210,0.089
1/20/2021 9:30,30.1,37.4,60,26.47,200,0.0685
1/20/2021 9:45,30.09,37.4,60,23.02,210,0.079
1/20/2021 10:00,30.06,39.2,55.91,28.77,200,0.085
1/20/2021 10:15,30.07,42.8,48.64,31.07,210,0.066
1/20/2021 10:30,30.07,44.6,45.4,29.92,210,0.1315
1/20/2021 10:45,30.07,44.6,45.4,26.47,210,0.21
1/20/2021 11:00,30.05,46.4,42.41,29.92,220,0.484
1/20/2021 11:15,30.05,48.2,39.63,28.77,220,0.636
1/20/2021 11:30,30.04,50,37.05,27.62,220,0.845
1/20/2021 11:45,30.03,48.2,39.63,31.07,220,0.782
1/20/2021 12:00,30.01,50,37.05,26.47,230,0.5295
1/20/2021 12:15,30.01,48.2,39.63,27.62,220,0.3745
1/20/2021 12:30,29.99,48.2,39.63,24.17,220,0.278
1/20/2021 12:45,29.98,51.8,37.36,27.62,210,0.349
1/20/2021 13:00,29.97,51.98,34.7,28.77,220,0.4775
1/20/2021 13:15,29.97,51.98,34.7,28.77,220,0.413
1/20/2021 13:30,29.97,51.98,34.7,28.77,220,0.435
1/20/2021 13:45,29.97,51.98,34.7,28.77,220,0.227
1/20/2021 14:00,29.93,57.02,30.2,21.86,220,0.2325
1/20/2021 14:15,29.93,57.02,30.2,21.86,220,0.185
1/20/2021 14:30,29.93,57.02,30.2,21.86,220,0.15
1/20/2021 14:45,29.93,57.02,30.2,21.86,220,0.1545
1/20/2021 15:00,29.9,60.08,27.07,17.26,230,0.1465
1/20/2021 15:15,29.9,60.08,27.07,17.26,230,0.283
1/20/2021 15:30,29.9,60.08,27.07,17.26,230,0.549
1/20/2021 15:45,29.9,60.08,27.07,17.26,230,0.3065
1/20/2021 16:00,29.9,60.08,27.07,10.36,240,0.775
1/20/2021 16:15,29.9,60.08,27.07,10.36,240,0.189
1/20/2021 16:30,29.9,60.08,27.07,10.36,240,0.3425
1/20/2021 16:45,29.9,60.08,27.07,10.36,240,0.1215
1/20/2021 17:00,29.9,51.98,34.7,5.75,290,0.075
1/20/2021 17:15,29.9,51.98,34.7,5.75,290,0.082
1/20/2021 17:30,29.9,51.98,34.7,5.75,290,0.0785
1/20/2021 17:45,29.9,51.98,34.7,5.75,290,0.099
1/20/2021 18:00,29.92,46.94,38.53,5.75,350,0.099
1/20/2021 18:15,29.92,46.94,38.53,5.75,350,0.1025
1/20/2021 18:30,29.92,46.94,38.53,5.75,350,0.1025
1/20/2021 18:45,29.92,46.94,38.53,5.75,350,0.096
1/20/2021 19:00,29.93,42.98,41.19,3.45,10,0.0745
1/20/2021 19:15,29.93,42.98,41.19,3.45,10,0.091
1/20/2021 19:30,29.93,42.98,41.19,3.45,10,0.0745
1/20/2021 19:45,29.93,42.98,41.19,3.45,10,0.0815
1/20/2021 20:00,29.94,42.98,41.19,3.45,20,0.0745
1/20/2021 20:15,29.94,42.98,41.19,3.45,20,0.0815
1/20/2021 20:30,29.94,42.98,41.19,3.45,20,0.1595
1/20/2021 20:45,29.94,42.98,41.19,3.45,20,0.0675
1/20/2021 21:00,29.94,39.02,48.02,0,0,0.1945
1/20/2021 21:15,29.94,39.02,48.02,0,0,0.133
1/20/2021 21:30,29.94,39.02,48.02,0,0,0.1385
1/20/2021 21:45,29.94,39.02,48.02,0,0,0.151
1/20/2021 22:00,29.95,39.92,48.17,0,0,0.1045
1/20/2021 22:15,29.95,39.92,48.17,0,0,0.0845
1/20/2021 22:30,29.95,39.92,48.17,0,0,0.0735
1/20/2021 22:45,29.95,39.92,48.17,0,0,0.0695
1/20/2021 23:00,29.96,37.04,53.92,0,0,0.084
1/20/2021 23:15,29.96,37.04,53.92,0,0,0.0615
1/20/2021 23:30,29.96,37.04,53.92,0,0,0.07
1/20/2021 23:45,29.96,37.04,53.92,0,0,0.236
1/21/2021 0:00,29.95,35.06,58.32,3.45,180,0.3995
1/21/2021 0:15,29.95,35.06,58.32,3.45,180,0.4755
1/21/2021 0:30,29.95,35.06,58.32,3.45,180,0.495
1/21/2021 0:45,29.95,35.06,58.32,3.45,180,0.3145
1/21/2021 1:00,29.95,33.08,63.12,3.45,230,0.1685
1/21/2021 1:15,29.95,33.08,63.12,3.45,230,0.072
1/21/2021 1:30,29.95,33.08,63.12,3.45,230,0.067
1/21/2021 1:45,29.95,33.08,63.12,3.45,230,0.06
1/21/2021 2:00,29.93,33.98,55.97,5.75,20,0.039
1/21/2021 2:15,29.93,33.98,55.97,5.75,20,0.0615
1/21/2021 2:30,29.93,33.98,55.97,5.75,20,0.038
1/21/2021 2:45,29.93,33.98,55.97,5.75,20,0.057
1/21/2021 3:00,29.94,32,60.6,3.45,360,0.0485
1/21/2021 3:15,29.94,32,60.6,3.45,360,0.0415
1/21/2021 3:30,29.94,32,60.6,3.45,360,0.085
1/21/2021 3:45,29.94,32,60.6,3.45,360,0.035
1/21/2021 4:00,29.94,32,63.45,0,0,0.1105
1/21/2021 4:15,29.94,32,63.45,0,0,0.0675
1/21/2021 4:30,29.94,32,63.45,0,0,0.065
1/21/2021 4:45,29.94,32,63.45,0,0,0.1085
1/21/2021 5:00,29.94,30.02,65.67,0,0,0.054
1/21/2021 5:15,29.94,30.02,65.67,0,0,0.0795
1/21/2021 5:30,29.94,30.02,65.67,0,0,0.0945
1/21/2021 5:45,29.94,30.02,65.67,0,0,0.0675
1/21/2021 6:00,29.94,28.94,68.63,4.6,340,0.095
1/21/2021 6:15,29.94,28.94,68.63,4.6,340,0.1775
1/21/2021 6:30,29.94,28.94,68.63,4.6,340,0.144
1/21/2021 6:45,29.94,28.94,68.63,4.6,340,0.346
1/21/2021 7:00,29.95,26.96,71.64,3.45,260,0.127
1/21/2021 7:15,29.95,26.96,71.64,3.45,260,0.305
1/21/2021 7:30,29.95,26.96,71.64,3.45,260,0.0535
1/21/2021 7:45,29.95,26.96,71.64,3.45,260,0.0985
1/21/2021 8:00,29.96,24.98,77.77,6.91,260,0.0495
1/21/2021 8:15,29.96,24.98,77.77,6.91,260,0.022
1/21/2021 8:30,29.96,24.98,77.77,6.91,260,0.0315
1/21/2021 8:45,29.96,24.98,77.77,6.91,260,0.0345
1/21/2021 9:00,29.97,26.96,71.64,5.75,310,0.0185
1/21/2021 9:15,29.97,26.96,71.64,5.75,310,0.041
1/21/2021 9:30,29.97,26.96,71.64,5.75,310,0.0215
1/21/2021 9:45,29.97,26.96,71.64,5.75,310,0.036
1/21/2021 10:00,29.98,42.08,46.37,6.91,280,0.0945
1/21/2021 10:15,29.98,42.08,46.37,6.91,280,0.0795
1/21/2021 10:30,29.98,42.08,46.37,6.91,280,0.149
1/21/2021 10:45,29.98,42.08,46.37,6.91,280,0.1285
1/21/2021 11:00,29.98,50,30.18,5.75,240,0.4275
1/21/2021 11:15,29.98,50,30.18,5.75,240,0.475
1/21/2021 11:30,29.98,50,30.18,5.75,240,0.69
1/21/2021 11:45,29.98,50,30.18,5.75,240,0.7095
1/21/2021 12:00,29.97,55.94,21.44,0,0,0.3885
1/21/2021 12:15,29.97,55.94,21.44,0,0,0.6745
1/21/2021 12:30,29.97,55.94,21.44,0,0,0.5395
1/21/2021 12:45,29.97,55.94,21.44,0,0,0.9905
1/21/2021 13:00,29.94,60.08,17.63,3.45,10,1.055
1/21/2021 13:15,29.94,60.08,17.63,3.45,10,0.9355
1/21/2021 13:30,29.94,60.08,17.63,3.45,10,0.865
1/21/2021 13:45,29.94,60.08,17.63,3.45,10,0.6245
1/21/2021 14:00,29.91,62.06,15.08,5.75,130,0.3705
1/21/2021 14:15,29.91,62.06,15.08,5.75,130,0.423
1/21/2021 14:30,29.91,62.06,15.08,5.75,130,0.4045
1/21/2021 14:45,29.91,62.06,15.08,5.75,130,0.388
1/21/2021 15:00,29.9,62.96,15.31,6.91,40,0.54
1/21/2021 15:15,29.9,62.96,15.31,6.91,40,0.408
1/21/2021 15:30,29.9,62.96,15.31,6.91,40,0.5615
1/21/2021 15:45,29.9,62.96,15.31,6.91,40,0.656
1/21/2021 16:00,29.89,60.08,16.95,8.06,100,1.0725
1/21/2021 16:15,29.89,60.08,16.95,8.06,100,0.735
1/21/2021 16:30,29.89,60.08,16.95,8.06,100,0.774
1/21/2021 16:45,29.89,60.08,16.95,8.06,100,0.2535
1/21/2021 17:00,29.91,57.92,22.6,3.45,60,0.086
1/21/2021 17:15,29.91,57.92,22.6,3.45,60,0.0555
1/21/2021 17:30,29.91,57.92,22.6,3.45,60,0.0725
1/21/2021 17:45,29.91,57.92,22.6,3.45,60,0.0565
1/21/2021 18:00,29.93,46.94,29.89,5.75,60,0.056
1/21/2021 18:15,29.93,46.94,29.89,5.75,60,0.072
1/21/2021 18:30,29.93,46.94,29.89,5.75,60,0.0575
1/21/2021 18:45,29.93,46.94,29.89,5.75,60,0.0605
1/21/2021 19:00,29.95,42.08,33,11.51,30,0.065
1/21/2021 19:15,29.95,42.08,33,11.51,30,0.065
1/21/2021 19:30,29.95,42.08,33,11.51,30,0.0575
1/21/2021 19:45,29.95,42.08,33,11.51,30,0.0655
1/21/2021 20:00,29.98,37.04,45.52,10.36,30,0.072
1/21/2021 20:15,29.98,37.04,45.52,10.36,30,0.057
1/21/2021 20:30,29.98,37.04,45.52,10.36,30,0.0675
1/21/2021 20:45,29.98,37.04,45.52,10.36,30,0.096
1/21/2021 21:00,30,35.06,47.36,12.66,40,0.074
1/21/2021 21:15,30,35.06,47.36,12.66,40,0.1355
1/21/2021 21:30,30,35.06,47.36,12.66,40,0.0865
1/21/2021 21:45,30,35.06,47.36,12.66,40,0.1475
1/21/2021 22:00,30.02,32,53.54,11.51,40,0.092
1/21/2021 22:15,30.02,32,53.54,11.51,40,0.097
1/21/2021 22:30,30.02,32,53.54,11.51,40,0.127
1/21/2021 22:45,30.02,32,53.54,11.51,40,0.074
1/21/2021 23:00,30.04,30.02,58.01,11.51,50,0.2135
1/21/2021 23:15,30.04,30.02,58.01,11.51,50,0.1535
1/21/2021 23:30,30.04,30.02,58.01,11.51,50,0.527
1/21/2021 23:45,30.04,30.02,58.01,11.51,50,0.629
1/22/2021 0:00,30.04,28.94,60.63,11.51,40,0.8175
1/22/2021 0:15,30.04,28.94,60.63,11.51,40,0.777
1/22/2021 0:30,30.04,28.94,60.63,11.51,40,0.674
1/22/2021 0:45,30.04,28.94,60.63,11.51,40,0.518
1/22/2021 1:00,30.04,30.02,60.31,12.66,40,0.5
1/22/2021 1:15,30.04,30.02,60.31,12.66,40,0.4995
1/22/2021 1:30,30.04,30.02,60.31,12.66,40,0.461
1/22/2021 1:45,30.04,30.02,60.31,12.66,40,0.6085
1/22/2021 2:00,30.05,24.08,68.02,6.91,40,0.5745
1/22/2021 2:15,30.05,24.08,68.02,6.91,40,0.7315
1/22/2021 2:30,30.05,24.08,68.02,6.91,40,0.6095
1/22/2021 2:45,30.05,24.08,68.02,6.91,40,0.419
1/22/2021 3:00,30.06,23,71.18,8.06,20,0.2665
1/22/2021 3:15,30.06,23,71.18,8.06,20,0.136
1/22/2021 3:30,30.06,23,71.18,8.06,20,0.077
1/22/2021 3:45,30.06,23,71.18,8.06,20,0.0995
1/22/2021 4:00,30.05,19.94,77.3,9.21,30,0.1255
1/22/2021 4:15,30.05,19.94,77.3,9.21,30,0.063
1/22/2021 4:30,30.05,19.94,77.3,9.21,30,0.1195
1/22/2021 4:45,30.05,19.94,77.3,9.21,30,0.102
1/22/2021 5:00,30.06,21.02,77.4,6.91,30,0.074
1/22/2021 5:15,30.06,21.02,77.4,6.91,30,0.1235
1/22/2021 5:30,30.06,21.02,77.4,6.91,30,0.091
1/22/2021 5:45,30.06,21.02,77.4,6.91,30,0.093
1/22/2021 6:00,30.08,19.94,77.3,4.6,80,0.114
1/22/2021 6:15,30.08,19.94,77.3,4.6,80,0.359
1/22/2021 6:30,30.08,19.94,77.3,4.6,80,0.3845
1/22/2021 6:45,30.08,19.94,77.3,4.6,80,0.7365
1/22/2021 7:00,30.09,24.98,71.41,10.36,90,0.639
1/22/2021 7:15,30.09,24.98,71.41,10.36,90,0.5455
1/22/2021 7:30,30.09,24.98,71.41,10.36,90,0.3785
1/22/2021 7:45,30.09,24.98,71.41,10.36,90,0.1795
1/22/2021 8:00,30.1,23,74.03,6.91,70,0.093
1/22/2021 8:15,30.1,23,74.03,6.91,70,0.1175
1/22/2021 8:30,30.1,23,74.03,6.91,70,0.06
1/22/2021 8:45,30.1,23,74.03,6.91,70,0.0865
1/22/2021 9:00,30.12,28.94,66.03,10.36,80,0.097
1/22/2021 9:15,30.12,28.94,66.03,10.36,80,0.0465
1/22/2021 9:30,30.12,28.94,66.03,10.36,80,0.083
1/22/2021 9:45,30.12,28.94,66.03,10.36,80,0.1195
1/22/2021 10:00,30.16,33.08,55.83,12.66,90,0.051
1/22/2021 10:15,30.16,33.08,55.83,12.66,90,0.1185
1/22/2021 10:30,30.16,33.08,55.83,12.66,90,0.076
1/22/2021 10:45,30.16,33.08,55.83,12.66,90,0.0705
1/22/2021 11:00,30.17,35.96,49.77,12.66,90,0.0705
1/22/2021 11:15,30.17,35.96,49.77,12.66,90,0.2975
1/22/2021 11:30,30.17,35.96,49.77,12.66,90,0.5785
1/22/2021 11:45,30.16,37.4,47.75,11.51,90,0.795
1/22/2021 12:00,30.15,39.2,44.49,10.36,100,1.0815
1/22/2021 12:15,30.14,39.2,44.49,12.66,100,0.8735
1/22/2021 12:30,30.13,39.2,44.49,12.66,100,0.67
1/22/2021 12:45,30.12,41,41.49,13.81,120,0.499
1/22/2021 13:00,30.11,39.2,44.49,11.51,100,0.4975
1/22/2021 13:15,30.11,42.8,38.71,11.51,110,0.2235
1/22/2021 13:30,30.1,42.8,35.82,12.66,120,0.3995
1/22/2021 13:45,30.09,42.8,38.71,6.91,100,0.111
1/22/2021 14:00,30.09,42.8,38.71,12.66,120,0.115
1/22/2021 14:15,30.08,42.8,38.71,11.51,100,0.0805
1/22/2021 14:30,30.08,42.8,38.71,11.51,140,0.094
1/22/2021 14:45,30.07,44.6,36.13,12.66,120,0.0695
1/22/2021 15:00,30.07,44.6,36.13,14.96,120,0.094
1/22/2021 15:15,30.07,44.6,36.13,11.51,130,0.311
1/22/2021 15:30,30.07,44.6,36.13,11.51,130,0.3515
1/22/2021 15:45,30.07,44.6,36.13,13.81,120,0.4
1/22/2021 16:00,30.07,44.6,36.13,11.51,110,0.6185
1/22/2021 16:15,30.07,44.6,36.13,11.51,110,0.4455
1/22/2021 16:30,30.07,44.6,36.13,13.81,110,0.7435
1/22/2021 16:45,30.07,42.8,38.71,12.66,110,0.6645
1/22/2021 17:00,30.06,42.8,38.71,12.66,110,0.782
1/22/2021 17:15,30.06,41,41.49,12.66,120,0.686
1/22/2021 17:30,30.07,39.2,44.49,10.36,110,0.532
1/22/2021 17:45,30.06,37.4,44.19,9.21,110,0.3775
1/22/2021 18:00,30.07,35.6,47.45,8.06,100,0.208
1/22/2021 18:15,30.07,33.8,50.98,8.06,100,0.097
1/22/2021 18:30,30.08,32,54.8,6.91,100,0.1065
1/22/2021 18:45,30.08,30.2,58.95,8.06,100,0.1235
1/22/2021 19:00,30.08,28.4,58.68,8.06,100,0.094
1/22/2021 19:15,30.08,28.4,58.68,8.06,100,0.1215
1/22/2021 19:30,30.08,28.4,58.68,8.06,100,0.0895
1/22/2021 19:45,30.08,28.4,58.68,8.06,90,0.099
1/22/2021 20:00,30.09,28.4,63.45,9.21,90,0.1025
1/22/2021 20:15,30.08,28.4,63.45,10.36,90,0.0975
1/22/2021 20:30,30.08,28.4,63.45,10.36,90,0.1
1/22/2021 20:45,30.08,26.6,68.34,9.21,100,0.095
1/22/2021 21:00,30.08,26.6,68.34,9.21,100,0.0935
1/22/2021 21:15,30.08,26.6,68.34,10.36,100,0.0865
1/22/2021 21:30,30.08,26.6,68.34,10.36,110,0.0785
1/22/2021 21:45,30.09,26.6,68.34,9.21,110,0.0865
1/22/2021 22:00,30.09,24.8,73.65,9.21,110,0.079
1/22/2021 22:15,30.09,24.8,73.65,9.21,100,0.1205
1/22/2021 22:30,30.08,24.8,73.65,9.21,110,0.1095
1/22/2021 22:45,30.09,24.8,73.65,9.21,120,0.113
1/22/2021 23:00,30.09,24.8,73.65,11.51,120,0.2935
1/22/2021 23:15,30.08,24.8,73.65,10.36,110,0.3375
1/22/2021 23:30,30.07,24.8,73.65,10.36,110,0.3455
1/22/2021 23:45,30.07,24.8,73.65,8.06,110,0.426
1/23/2021 0:00,30.07,23,79.42,6.91,120,0.5575
1/23/2021 0:15,30.06,21.2,85.71,8.06,120,0.4615
1/23/2021 0:30,30.05,21.2,85.71,9.21,110,0.527
1/23/2021 0:45,30.04,23,79.42,9.21,110,0.3825
1/23/2021 1:00,30.04,21.2,85.71,6.91,120,0.159
1/23/2021 1:15,30.04,21.2,85.71,6.91,120,0.082
1/23/2021 1:30,30.04,19.4,85.59,6.91,130,0.1175
1/23/2021 1:45,30.05,19.4,85.59,5.75,150,0.078
1/23/2021 2:00,30.06,19.4,85.59,5.75,160,0.1055
1/23/2021 2:15,30.06,19.4,85.59,4.6,190,0.0645
1/23/2021 2:30,30.06,19.4,92.55,4.6,160,0.124
1/23/2021 2:45,30.04,21.2,85.71,8.06,150,0.069
1/23/2021 3:00,30.03,21.2,85.71,9.21,140,0.088
1/23/2021 3:15,30.03,21.2,85.71,8.06,140,0.111
1/23/2021 3:30,30.03,21.2,85.71,9.21,150,0.0675
1/23/2021 3:45,30.02,21.2,85.71,9.21,150,0.092
1/23/2021 4:00,30.01,23,85.82,9.21,140,0.0995
1/23/2021 4:15,30,24.8,79.58,9.21,130,0.0785
1/23/2021 4:30,30,24.8,79.58,11.51,150,0.0755
1/23/2021 4:45,29.98,24.8,79.58,13.81,140,0.1175
1/23/2021 5:00,29.97,24.8,79.58,12.66,130,0.051
1/23/2021 5:15,29.97,24.8,79.58,9.21,130,0.105
1/23/2021 5:30,29.96,24.8,79.58,13.81,130,0.089
1/23/2021 5:45,29.96,24.8,79.58,13.81,140,0.0715
1/23/2021 6:00,29.95,24.8,79.58,11.51,140,0.0875
1/23/2021 6:15,29.96,26.6,73.84,13.81,140,0.092
1/23/2021 6:30,29.96,26.6,73.84,11.51,140,0.063
1/23/2021 6:45,29.97,26.6,73.84,10.36,140,0.0845
1/23/2021 7:00,29.95,26.6,73.84,13.81,150,0.257
1/23/2021 7:15,29.95,26.6,73.84,11.51,150,0.128
1/23/2021 7:30,29.96,26.6,73.84,12.66,150,0.2625
1/23/2021 7:45,29.95,26.6,73.84,11.51,160,0.139
1/23/2021 8:00,29.94,26.6,73.84,16.11,160,0.0955
1/23/2021 8:15,29.94,28.4,74.03,18.41,160,0.1055
1/23/2021 8:30,29.93,28.4,74.03,20.71,160,0.087
1/23/2021 8:45,29.92,28.4,74.03,20.71,160,0.096
1/23/2021 9:00,29.92,28.4,74.03,20.71,160,0.107
1/23/2021 9:15,29.91,28.4,74.03,23.02,160,0.0735
1/23/2021 9:30,29.91,30.2,74.22,24.17,160,0.138
1/23/2021 9:45,29.9,30.2,80.04,25.32,160,0.158
1/23/2021 10:00,29.9,30.2,80.04,23.02,160,0.0815
1/23/2021 10:15,29.91,32,74.41,21.86,170,0.1495
1/23/2021 10:30,29.91,33.8,74.6,23.02,170,0.0725
1/23/2021 10:45,29.9,33.8,80.34,25.32,170,0.193
1/23/2021 11:00,29.89,33.8,80.34,27.62,170,0.501
1/23/2021 11:15,29.89,35.6,74.78,27.62,170,0.5925
1/23/2021 11:30,29.88,35.6,74.78,27.62,170,0.8375
1/23/2021 11:45,29.87,35.6,74.78,25.32,170,0.649
1/23/2021 12:00,29.86,35.6,74.78,24.17,170,0.437
1/23/2021 12:15,29.85,37.4,74.96,24.17,180,0.3525
1/23/2021 12:30,29.83,37.4,74.96,25.32,170,0.39
1/23/2021 12:45,29.82,37.4,74.96,25.32,180,0.215
1/23/2021 13:00,29.82,37.4,74.96,26.47,180,0.373
1/23/2021 13:15,29.8,39.2,69.85,23.02,190,0.2325
1/23/2021 13:30,29.79,41,70.06,21.86,180,0.393
1/23/2021 13:45,29.78,42.8,65.37,25.32,180,0.476
1/23/2021 14:00,29.77,42.8,70.27,20.71,180,0.71
1/23/2021 14:15,29.76,44.6,70.47,23.02,180,0.541
1/23/2021 14:30,29.76,44.6,70.47,23.02,190,0.404
1/23/2021 14:45,29.75,44.6,70.47,21.86,170,0.258
1/23/2021 15:00,29.74,48.2,61.51,21.86,180,0.1225
1/23/2021 15:15,29.74,46.4,65.82,21.86,170,0.078
1/23/2021 15:30,29.74,50,61.76,21.86,180,0.0865
1/23/2021 15:45,29.73,50,61.76,21.86,170,0.08
1/23/2021 16:00,29.73,50,61.76,20.71,180,0.083
1/23/2021 16:15,29.73,50,61.76,19.56,170,0.0825
1/23/2021 16:30,29.72,51.8,57.78,19.56,170,0.319
1/23/2021 16:45,29.72,51.8,57.78,18.41,160,0.3185
1/23/2021 17:00,29.72,51.8,57.78,16.11,170,0.3025
1/23/2021 17:15,29.72,50,61.76,20.71,170,0.317
1/23/2021 17:30,29.72,48.2,66.05,17.26,160,0.086
1/23/2021 17:45,29.72,46.4,70.68,16.11,150,0.083
1/23/2021 18:00,29.72,46.4,70.68,19.56,150,0.08
1/23/2021 18:15,29.72,44.6,75.67,13.81,140,0.08
1/23/2021 18:30,29.72,42.8,75.5,14.96,150,0.0835
1/23/2021 18:45,29.72,42.8,75.5,14.96,160,0.112
1/23/2021 19:00,29.73,42.8,75.5,17.26,150,0.0795
1/23/2021 19:15,29.73,42.8,75.5,17.26,160,0.196
1/23/2021 19:30,29.74,41,80.92,17.26,160,0.112
1/23/2021 19:45,29.73,41,80.92,17.26,160,0.2335
1/23/2021 20:00,29.73,41,80.92,16.11,160,0.2325
1/23/2021 20:15,29.73,39.2,86.79,17.26,170,0.2205
1/23/2021 20:30,29.73,39.2,86.79,14.96,160,0.2885
1/23/2021 20:45,29.73,39.2,86.79,14.96,160,0.2075
1/23/2021 21:00,29.73,39.2,86.79,16.11,170,0.197
1/23/2021 21:15,29.73,39.2,86.79,16.11,170,0.159
1/23/2021 21:30,29.74,39.2,86.79,14.96,170,0.13
1/23/2021 21:45,29.74,39.2,86.79,16.11,170,0.1315
1/23/2021 22:00,29.74,39.2,86.79,16.11,170,0.4465
1/23/2021 22:15,29.74,39.2,86.79,16.11,170,0.3855
1/23/2021 22:30,29.74,39.2,93.19,17.26,180,0.73
1/23/2021 22:45,29.74,39.2,93.19,17.26,180,0.717
1/23/2021 23:00,29.75,39.2,93.19,16.11,190,0.7305
1/23/2021 23:15,29.79,41,86.89,6.91,290,0.772
1/23/2021 23:30,29.79,41,93.24,4.6,260,0.686
1/23/2021 23:45,29.79,41,93.24,6.91,270,0.718
1/24/2021 0:00,29.81,41,93.24,8.06,320,0.4665
1/24/2021 0:15,29.82,39.2,86.79,14.96,350,0.4055
1/24/2021 0:30,29.82,35.6,93.08,19.56,350,0.217
1/24/2021 0:45,29.84,35.6,93.08,19.56,350,0.113
1/24/2021 1:00,29.84,33.8,93.02,18.41,350,0.1395
1/24/2021 1:15,29.86,32,92.96,21.86,350,0.1725
1/24/2021 1:30,29.87,30.2,100,26.47,350,0.164
1/24/2021 1:45,29.89,30.2,100,23.02,360,0.1745
